win,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,tower_kills_team_1,inhibitor_kills_team_1,baron_kills_team_1,dragon_kills_team_1,vilemaw_kills_team_1,rift_herald_kills_team_1,tower_kills_team_2,inhibitor_kills_team_2,baron_kills_team_2,dragon_kills_team_2,vilemaw_kills_team_2,rift_herald_kills_team_2,kills_top_team_1,assists_top_team_1,deaths_top_team_1,gold_earned_20m_top_team_1,cs_20m_top_team_1,xp_20m_top_team_1,damege_taken_20m_top_team_1,kills_middle_team_1,assists_middle_team_1,deaths_middle_team_1,gold_earned_20m_middle_team_1,cs_20m_middle_team_1,xp_20m_middle_team_1,damege_taken_20m_middle_team_1,kills_jungle_team_1,assists_jungle_team_1,deaths_jungle_team_1,gold_earned_20m_jungle_team_1,cs_20m_jungle_team_1,xp_20m_jungle_team_1,damege_taken_20m_jungle_team_1,kills_bottom_duo_support_team_1,assists_bottom_duo_support_team_1,deaths_bottom_duo_support_team_1,gold_earned_20m_bottom_duo_support_team_1,cs_20m_bottom_duo_support_team_1,xp_20m_bottom_duo_support_team_1,damege_taken_20m_bottom_duo_support_team_1,kills_bottom_duo_carry_team_1,assists_bottom_duo_carry_team_1,deaths_bottom_duo_carry_team_1,gold_earned_20m_bottom_duo_carry_team_1,cs_20m_bottom_duo_carry_team_1,xp_20m_bottom_duo_carry_team_1,damege_taken_20m_bottom_duo_carry_team_1,kills_top_team_2,assists_top_team_2,deaths_top_team_2,gold_earned_20m_top_team_2,cs_20m_top_team_2,xp_20m_top_team_2,damege_taken_20m_top_team_2,kills_middle_team_2,assists_middle_team_2,deaths_middle_team_2,gold_earned_20m_middle_team_2,cs_20m_middle_team_2,xp_20m_middle_team_2,damege_taken_20m_middle_team_2,kills_jungle_team_2,assists_jungle_team_2,deaths_jungle_team_2,gold_earned_20m_jungle_team_2,cs_20m_jungle_team_2,xp_20m_jungle_team_2,damege_taken_20m_jungle_team_2,kills_bottom_duo_support_team_2,assists_bottom_duo_support_team_2,deaths_bottom_duo_support_team_2,gold_earned_20m_bottom_duo_support_team_2,cs_20m_bottom_duo_support_team_2,xp_20m_bottom_duo_support_team_2,damege_taken_20m_bottom_duo_support_team_2,kills_bottom_duo_carry_team_2,assists_bottom_duo_carry_team_2,deaths_bottom_duo_carry_team_2,gold_earned_20m_bottom_duo_carry_team_2,cs_20m_bottom_duo_carry_team_2,xp_20m_bottom_duo_carry_team_2,damege_taken_20m_bottom_duo_carry_team_2
2,2,0,2,2,2,1,4,0,0,1,0,1,9,2,2,4,0,0,9,14,11,614.3,7.4,563.7,628.4,1,12,10,385.4,7.5,562.4,423.3,11,9,9,514,1.6,449.7,854.5,2,18,7,219.7,1,296.9,209,5,6,9,312.6,6.6,386.1,681.7,6,14,6,377.9,7.8,526.6,632.5,10,15,4,473.4,10.2,566.5,539.8,16,7,7,401.5,1.3,457.1,979.4,6,22,6,259,1.3,233.5,364.5,8,14,5,452,8.7,441.8,360.1
2,2,0,2,2,2,1,4,0,0,1,0,1,9,2,2,4,0,0,9,14,11,614.3,7.4,563.7,628.4,1,12,10,385.4,7.5,562.4,423.3,11,9,9,514,1.6,449.7,854.5,2,18,7,219.7,1,296.9,209,5,6,9,312.6,6.6,386.1,681.7,6,14,6,377.9,7.8,526.6,632.5,10,15,4,473.4,10.2,566.5,539.8,16,7,7,401.5,1.3,457.1,979.4,6,22,6,259,1.3,233.5,364.5,8,14,5,452,8.7,441.8,360.1
2,2,0,2,2,2,1,4,0,0,1,0,1,9,2,2,4,0,0,9,14,11,614.3,7.4,563.7,628.4,1,12,10,385.4,7.5,562.4,423.3,11,9,9,514,1.6,449.7,854.5,2,18,7,219.7,1,296.9,209,5,6,9,312.6,6.6,386.1,681.7,6,14,6,377.9,7.8,526.6,632.5,10,15,4,473.4,10.2,566.5,539.8,16,7,7,401.5,1.3,457.1,979.4,6,22,6,259,1.3,233.5,364.5,8,14,5,452,8.7,441.8,360.1
2,2,2,2,2,2,2,3,0,0,1,0,0,10,2,1,2,0,1,3,5,11,271.3,5.5,304,855.2,5,6,4,423.8,8.3,589.3,482.8,11,5,5,457.5,0.6,526.2,894.5,2,11,2,273.1,0.8,332.7,215.6,5,6,5,423.2,9,447.1,340.6,6,3,6,413.9,7.4,589.6,624.8,8,7,6,641.7,10.4,573.6,575.8,2,8,1,450.7,1.4,579.8,847,6,11,4,387.3,1.6,419.4,892.1,5,8,9,327.7,5.4,353.7,674.1
2,1,2,2,2,2,1,3,0,0,1,0,1,10,3,2,4,0,0,6,10,10,471.6,9.3,515.2,908.5,9,7,9,314.9,5.3,298.5,830.6,10,9,8,523.9,2.8,626.3,1064.9,2,15,13,261.8,1.1,265.6,788.8,5,10,13,438.5,6.9,464.5,740.5,8,9,8,416.9,7.4,521.8,828.9,21,5,4,535.1,7.8,552.2,714.8,16,15,7,666,0.6,597.4,1161.9,4,26,5,355.5,1.9,457.1,523.7,4,14,8,472.4,8.9,520.4,363.1
1,2,0,1,1,2,1,11,3,2,2,0,2,2,0,0,3,0,0,9,7,7,456.4,6.8,452.2,668.5,6,12,6,379.1,7.2,435.9,475.1,8,11,6,386.8,1.9,436.1,1014.9,2,12,8,265.9,1.9,278.3,313.2,5,10,7,431,7.4,468,345,1,17,6,309.9,7.3,493.9,384.1,10,8,7,474.2,9.5,558,635,10,15,7,450.2,0.4,523.3,968.1,4,22,6,238.7,1.5,279.3,221.2,9,9,4,375.2,9.7,456.2,344.9
1,2,0,1,1,2,1,8,1,1,2,0,2,2,0,0,1,0,0,8,14,3,490.5,4.6,450.3,1125.9,19,8,4,602.8,5.3,449.1,647.2,8,14,7,429.6,1.5,410.7,951.4,2,23,4,333.6,1.7,381.1,545.6,5,13,7,426.2,6.8,482.9,708.8,6,7,6,512.7,7.2,513.3,1364.6,4,5,11,251.7,3.2,320.4,765.5,5,3,12,351.8,1.6,329.4,1298.9,1,6,6,207.1,1.4,303.8,584.7,9,4,7,567.2,7.7,584.9,816.3
2,1,0,1,2,2,1,8,1,0,0,0,1,9,2,2,5,0,0,12,10,7,712.6,8,556.2,960.7,9,6,8,451,8,590.3,718.7,7,13,9,372.2,0.2,452.2,904.4,2,10,7,326.1,1.3,249,812,5,8,9,323.6,7.2,373.7,527.5,6,9,10,419.4,6.9,561.5,779.1,9,10,4,446.3,6.6,547.3,1043.7,11,14,6,466.8,1.8,456.9,1092.4,6,19,8,366.1,1.1,395.9,652.5,8,9,7,551.4,9.2,552.6,654.7
1,1,0,1,0,2,1,6,1,0,2,0,2,2,0,0,1,0,0,7,6,2,508.5,4.2,425.2,445.6,6,12,0,630.4,7.7,654,367,7,4,2,391.3,0.2,412.8,883,2,8,2,259.9,1,309.6,741,5,7,3,539.2,7,478.3,491.4,2,1,4,347.8,6.1,387.9,602.9,1,3,6,324.6,5.3,369.2,800.9,3,1,6,393.7,1.4,428.4,1023.4,1,6,4,271.5,0.4,306.8,448.3,2,3,7,401.1,7.5,426,513.1
2,2,2,2,2,2,1,2,0,0,0,0,1,8,1,1,2,0,0,2,3,7,285.9,5.5,406.1,944.5,8,4,7,457.2,8.2,492.2,545.4,7,12,7,455.7,0.9,451.4,1389.9,2,14,3,329.4,0.3,460.4,359.3,5,3,7,500.7,8.6,508.1,663.5,6,7,3,572.1,8.2,603.7,824,10,7,8,439.9,5.9,447.2,856.9,5,15,4,378.3,0.9,563.4,772.7,1,13,6,243.9,1.9,347.9,832.8,9,4,3,496,10.6,566,498
1,2,0,1,1,1,1,11,3,1,3,0,1,2,0,0,0,0,0,11,3,7,517.9,8,580.4,708,12,11,5,498.6,4.3,510.6,619,6,8,4,394.1,1.1,462.6,1041.8,2,19,2,371.1,1.3,421.8,375,5,10,2,507.7,8.3,591,580.1,4,4,7,443.6,8.2,473.4,873.7,3,6,5,295.3,4.7,447.6,748.4,7,8,10,458.1,0.8,505.7,1012.2,2,5,8,206.6,0.6,194.4,372.9,3,2,6,429.8,6.3,404.5,760
2,2,0,0,2,2,1,3,0,0,0,0,2,5,0,1,4,0,0,4,6,5,459.4,6.6,512,1053.8,6,5,8,449.2,6.5,489.8,677.8,6,7,8,343.8,0.7,412.5,1209.3,2,12,6,311.8,0.8,342.4,621.9,5,9,6,412.2,5.7,436.1,627.3,9,6,4,585.7,7,496,752,12,8,4,472.4,7.9,525.6,366.3,6,6,6,354.9,1.1,550.1,1269.3,3,11,6,290.1,1.2,371.9,673.7,3,10,3,330.1,6.4,475.1,621.5
2,2,2,2,0,1,2,0,0,0,2,0,0,9,1,0,1,0,1,0,2,7,352,9.5,586.9,679.4,1,2,4,320,8.4,463.9,573.1,6,3,4,399.9,0.8,515.4,936,2,6,5,334.1,3.5,359.4,638.8,5,1,4,334.8,8.2,406.4,283.5,4,9,0,540.2,11.2,646.8,758.1,5,6,3,435.7,7.4,533.4,877.1,6,4,7,420,0.4,496,813.9,4,5,2,328.1,3.4,369.5,541.1,5,6,3,469.1,9.9,485.6,595
2,2,0,2,2,1,2,3,0,0,1,0,0,7,1,1,2,0,1,5,1,5,273.4,5.9,352.7,810.7,2,1,3,442.7,9.4,539.5,711.9,4,7,3,352.1,0.8,399.7,936.6,2,6,7,242.9,1.5,313.7,778.1,5,3,5,483.2,6.9,426,652.9,5,2,4,540.2,8.3,554.1,678.8,7,5,2,614.7,9,641.3,976.7,4,8,5,424,1,500.7,1259.7,3,15,4,370.9,1.2,457.4,630.3,4,4,4,379,6.2,441.2,554.3
2,1,0,2,2,2,1,4,0,0,1,0,1,8,1,1,3,0,1,3,5,6,510.6,8.4,576.4,760.8,8,3,7,444.5,5.9,404.5,689.2,4,8,9,407.5,1,442.9,969.4,2,13,9,276.6,1.3,323,894.9,5,10,4,551,6.7,534.6,696.3,7,5,2,451.6,7.2,552.1,845.5,9,12,7,557.1,5.8,606.5,1273.2,5,10,3,505.4,0.8,553.8,772.6,1,22,5,315.8,1.6,348.1,485.1,13,14,5,445,6,530.6,808.3
1,1,0,1,1,2,1,10,1,2,3,0,1,4,0,0,3,0,0,18,9,9,588.9,7.4,527.7,953.8,14,11,3,528.5,8.8,615.2,389.2,5,11,7,303.7,0,349.8,767.9,1,23,3,324.8,2.2,406.7,339.5,5,14,3,441.5,7.2,436.4,364.9,7,7,14,397.6,7.3,525.6,901.6,6,9,6,411.6,6.5,448.8,1062.4,6,10,8,316.3,1.2,275.9,1024.7,1,13,5,242.4,1.4,365.5,491.6,5,5,10,321,8.3,373.7,540
2,1,2,2,1,1,2,1,0,1,2,0,0,10,3,1,1,0,1,3,5,12,293.4,6.2,325.3,1056.1,8,7,4,388.5,7.9,447.9,801.5,4,10,5,425.9,1,514.7,735.3,1,12,9,228.4,1.3,221.3,1118.9,5,8,10,523.2,8,454.8,984.6,12,17,3,657.9,9.5,584.6,610.6,7,18,5,439.4,4.4,449.1,641.3,15,8,4,516.3,0.8,588.2,1036.1,0,25,6,335.6,0.6,473.4,297.8,6,13,3,505.3,8.6,494.8,493.6
2,2,2,2,2,1,2,3,0,0,1,0,0,6,1,1,1,0,2,3,2,9,264,4.6,377.5,870.2,4,3,5,421.9,6.2,570.9,1295.7,2,6,3,391.1,1.1,508.4,1075.1,1,7,4,311.1,0.9,332,651,5,3,4,607.4,9.5,426.9,516.3,9,6,3,680.8,9.2,692,1358.8,8,1,4,522.6,9.4,559.4,963,4,6,2,379.3,0.6,451.8,1074.8,1,6,5,283.2,1,332.3,423.6,3,6,1,373.4,7.4,462.8,429.7
2,2,2,2,2,1,2,3,0,0,1,0,0,6,1,1,1,0,2,3,2,9,264,4.6,377.5,870.2,4,3,5,421.9,6.2,570.9,1295.7,2,6,3,391.1,1.1,508.4,1075.1,1,7,4,311.1,0.9,332,651,5,3,4,607.4,9.5,426.9,516.3,9,6,3,680.8,9.2,692,1358.8,8,1,4,522.6,9.4,559.4,963,4,6,2,379.3,0.6,451.8,1074.8,1,6,5,283.2,1,332.3,423.6,3,6,1,373.4,7.4,462.8,429.7
1,1,0,1,0,1,1,7,1,0,2,0,2,0,0,0,1,0,0,2,6,4,396.8,6.8,503.6,746.7,7,7,0,600.4,7.9,615.1,633.4,11,7,1,537.1,1.3,477.6,1235.8,0,13,5,314.9,1,327.2,627.2,5,5,1,566.6,6.9,537.9,482.6,4,0,6,312.1,4.8,394.3,1418.1,0,2,2,257.6,5.6,382.7,564.5,2,4,8,252.6,2.5,326.3,1029.1,3,4,5,365,1.2,287.9,720.8,2,2,4,297.1,5.9,371.8,547.6
2,2,0,0,2,1,1,1,0,0,1,0,2,5,0,1,3,0,0,4,6,11,354.1,4.4,377.9,915.6,0,4,8,261.5,4.9,351.7,657.6,5,4,5,481,0.8,445.5,1303.8,0,10,7,216.2,0.3,264.7,479.1,5,4,2,418.3,8.7,485.2,334.9,5,12,4,383.3,6.6,529.9,609.7,6,5,2,392.3,8.1,555.7,993.1,12,8,1,479.2,0.5,610.9,1361.7,1,14,3,282.9,1.2,369.2,511,9,5,4,546.7,8.1,476.2,695.8
1,2,0,1,1,2,1,8,1,1,2,0,1,2,0,0,1,0,0,5,4,3,474.5,7.6,480.3,571.2,11,5,3,505.9,7.1,509.9,850.3,4,7,4,464.3,1.6,641.9,698.8,0,7,5,236.8,1.7,209.3,546.5,5,2,5,430.3,7.6,467,289.3,5,1,4,467,8.6,578.7,505.1,1,6,7,351.6,7.8,537.1,442.4,4,4,6,197.9,0.7,295,823.4,4,10,4,368.9,0.4,339.4,300.9,6,7,4,521.2,9.1,604,596.1
1,1,2,1,1,1,1,10,2,1,3,0,1,2,0,0,1,0,0,3,5,6,378.9,7,465,717.6,11,3,3,443.8,9.4,541.4,631.3,4,3,2,424.5,0.2,496.7,696.9,0,6,4,209.2,0.7,184.3,414.2,5,2,1,490.6,12.1,557,327.7,4,5,5,454.2,6.6,501,406.6,1,3,9,346.3,7.3,433.1,532.7,8,4,2,496.3,1.5,536.1,993.8,1,5,3,239.8,0.6,293,288.7,2,3,4,372.7,8.1,432.6,351.3
1,1,2,1,1,1,1,10,2,1,3,0,1,2,0,0,1,0,0,3,5,6,378.9,7,465,717.6,11,3,3,443.8,9.4,541.4,631.3,4,3,2,424.5,0.2,496.7,696.9,0,6,4,209.2,0.7,184.3,414.2,5,2,1,490.6,12.1,557,327.7,4,5,5,454.2,6.6,501,406.6,1,3,9,346.3,7.3,433.1,532.7,8,4,2,496.3,1.5,536.1,993.8,1,5,3,239.8,0.6,293,288.7,2,3,4,372.7,8.1,432.6,351.3
1,1,0,1,0,2,1,11,5,0,2,0,1,0,0,0,2,0,0,9,7,3,533,7.6,567.1,512.1,13,7,9,544.5,7.3,509.6,998.1,12,15,5,672.7,1.2,716.7,1004.2,9,20,4,464.7,1.5,369.2,376.6,4,19,5,485.9,6,552.8,488.2,5,6,7,315,4.2,543.2,816.8,5,6,10,402.8,8.8,618.3,1013.2,3,10,10,290.2,0.5,306.2,1250.6,6,10,9,280.8,1.3,361.4,875.7,7,5,11,466.6,6.5,407.3,966.8
2,1,0,2,0,2,1,5,0,0,1,0,1,7,1,0,2,0,0,2,2,8,458.6,7.4,483.5,1056.5,7,8,3,573,8.4,526.5,279.8,6,9,7,417.8,1.3,399,1016.5,7,7,10,425.2,0.5,347.8,688.6,4,14,12,344,4.3,463.9,637,13,11,2,474.7,4.6,581.3,784.1,4,10,7,306.1,6.2,459.2,590.3,8,16,7,413.8,1.4,457.6,1024.7,5,17,6,358,0.6,360.5,488.4,10,20,4,460.7,6.8,555.3,699.4
2,2,2,2,2,1,1,2,0,0,3,0,1,10,3,2,1,0,0,0,5,7,345.3,6.8,545.5,917.5,12,5,10,467.1,5,508.9,771.9,1,10,7,295.9,1.5,435.1,1633.5,5,9,9,311.2,0.5,292.2,521.2,4,7,12,354.4,6.8,394.7,996.7,5,7,7,352.3,5.6,478.3,761.9,5,13,4,424.5,6.5,461.6,534,19,13,5,706.2,3.1,656.9,974.2,2,30,2,285.2,0.4,395.8,502.1,14,14,4,440.5,8,513.2,675.3
1,1,0,1,0,1,1,7,1,0,3,0,2,0,0,0,0,0,0,6,1,3,497.3,7.3,684.9,876.3,3,5,3,463.7,5.6,452,633.2,6,6,1,489.7,0.7,500.3,1041.8,4,8,2,358.2,1.5,461.3,341.2,4,3,5,440.9,8.1,511.8,496.7,1,1,4,225.8,4.8,329.4,1088.4,1,2,4,355.7,6.7,497,898.2,4,3,6,314.9,0.7,340.3,836.8,2,6,4,321,0.7,448.9,805.8,6,4,5,449.4,6.3,525.3,986.9
1,1,0,1,0,1,1,10,2,0,3,0,1,0,0,0,0,0,0,2,5,3,459.9,6.1,505.4,901.1,2,4,0,540.4,8.3,549.7,529.6,6,5,2,572.2,1,523.1,1286.5,4,7,1,374.6,0.9,238.2,263.8,4,3,0,366.7,6.3,377.4,375.7,1,3,2,398.9,6.3,507.9,873.9,3,0,1,392.9,5.8,435.9,341.7,2,3,6,338.7,2.5,431.7,1082.8,0,2,7,189.4,0.3,268.5,702.3,0,0,2,318.7,7.7,440.3,336.4
2,2,2,2,2,2,2,2,0,0,1,0,0,7,1,1,1,0,1,4,1,5,342.1,5.5,435.6,770.5,7,7,6,488.1,7.1,474.7,469.7,8,4,5,401.1,1,511.3,894.4,3,12,9,438.4,1.3,372.2,694.3,4,7,4,470.7,6.2,525.1,624.4,3,17,7,406.9,5.5,537,968.9,5,9,7,386.9,5.7,479.1,472.8,9,8,1,596.4,2.6,628.1,1475.9,1,11,7,333.3,1.4,345.3,533.6,11,4,4,656.5,7.8,469.5,573.1
2,1,0,2,2,2,0,1,0,0,0,0,0,7,1,1,2,0,0,2,1,3,399,7.8,542.4,603.5,4,4,9,411.8,7.9,496,783.6,5,7,6,331.3,0.3,414.6,1006.3,3,8,7,266,2.9,361.5,772.8,4,3,4,494.3,9.3,528.7,300.6,2,2,4,351,5,457.3,955,6,10,4,490.9,8.4,584,558.5,8,7,4,484.2,2.3,548.6,1043.2,4,18,3,337.3,3,458.5,397.9,9,10,3,453.8,10,510.1,512.7
2,2,2,2,0,2,2,1,0,0,0,0,0,11,3,0,3,0,1,8,5,6,580.7,8,549.6,798.3,1,6,6,272,6.3,414.8,1241.8,3,6,8,256.1,1,337.6,1134.4,3,14,7,320.8,1.7,319.9,831.3,4,8,8,427.6,7.6,458.6,607.3,3,4,3,457.4,9.2,629.5,899.2,12,12,5,644.7,7.3,642.7,1116.1,9,7,3,504.1,2.1,581.4,657.8,2,18,6,299.5,2,348.3,644,9,9,2,551.6,9.3,518.6,490.1
2,2,2,2,0,2,2,1,0,0,0,0,0,11,3,0,3,0,1,8,5,6,580.7,8,549.6,798.3,1,6,6,272,6.3,414.8,1241.8,3,6,8,256.1,1,337.6,1134.4,3,14,7,320.8,1.7,319.9,831.3,4,8,8,427.6,7.6,458.6,607.3,3,4,3,457.4,9.2,629.5,899.2,12,12,5,644.7,7.3,642.7,1116.1,9,7,3,504.1,2.1,581.4,657.8,2,18,6,299.5,2,348.3,644,9,9,2,551.6,9.3,518.6,490.1
2,2,2,2,0,1,2,5,0,0,1,0,0,7,1,0,2,0,2,5,5,5,488.4,8.8,555.6,384.1,3,5,5,330.7,7.7,442.9,629.3,2,6,8,349,0.6,403.8,1171.1,3,3,8,261.4,0.9,327.3,445.5,4,6,6,437.2,8.7,502.4,715.2,5,9,5,391.1,6.5,477.4,956.7,13,4,1,581.2,10.7,709.6,401.3,4,10,5,356.9,0.8,376.2,1067.6,4,14,3,333,0.7,470.5,361,6,6,3,466.3,8.1,470.2,605.9
2,1,2,2,0,2,2,1,0,0,0,0,0,8,1,0,3,0,1,1,1,4,339.5,7.9,563.1,941.3,0,2,6,306.8,7.1,431.7,972.3,2,1,2,371.5,0.3,328.4,932,3,5,5,344.1,0.7,457.8,595.5,4,3,5,492.6,9.2,472,699,3,1,2,501.7,9.8,642.4,869.2,8,5,1,673.8,8.4,631.7,982.7,5,4,1,441.9,1.1,515.6,898.5,0,12,5,317.4,1.3,404.2,788.1,6,6,1,537,7.8,614.6,587.3
2,2,2,2,2,2,2,2,0,0,0,0,0,7,1,1,3,0,2,4,3,12,413.6,5.4,474,1722.3,2,12,9,305.7,4.1,420,1169,9,6,6,707.2,3.3,720.6,1117.8,2,9,11,285.7,1.8,375.7,717.1,4,8,7,443.7,8.5,453.4,549.2,3,17,6,315.9,5,495.3,1007.4,18,5,3,473.2,6.5,468.1,769.7,16,7,2,703.4,3.1,689.5,1031.8,1,20,6,329.7,1.7,490.6,686,7,17,4,636.7,10.8,657.6,498.9
2,2,2,2,2,1,2,3,0,0,2,0,0,8,1,1,1,0,1,1,8,5,316.2,7.6,455.3,688.2,6,5,4,311,5,344.8,1120.3,8,4,6,466.4,2,536.9,1122.2,2,8,6,267.1,1.2,349.5,476.8,4,8,5,531.2,9.7,521.1,434.9,3,7,2,537.8,9.1,600.8,510.1,6,4,3,383.5,5.9,425.2,907.8,9,11,5,551,1.9,558.4,1239.3,0,15,7,270.8,1.4,314.1,673,8,7,4,470.5,7.7,492,692
2,1,2,2,2,1,2,0,0,0,3,0,0,8,1,1,1,0,1,4,2,4,295.3,6.8,436.7,861.6,1,3,2,326.7,8.5,504,445.2,4,7,6,411.1,1.8,510.4,1245.2,2,6,12,205.7,0.4,326.8,668.5,4,5,6,405.8,6,387.5,737.7,8,4,5,509.8,6.8,533.4,629.1,3,5,3,324,6.5,449.2,995,3,3,4,440.9,1.6,552.3,731.3,9,12,1,524,2.2,392,443.7,7,11,3,477.7,7.1,454.2,1073.7
2,2,2,0,0,2,1,2,0,0,0,0,1,5,0,0,3,0,1,2,7,4,385.3,5.9,524.5,792.4,7,2,7,463.8,8.5,525.5,742.5,2,5,8,284.5,1,286.7,970.4,2,2,4,319.7,2.2,281.1,329.5,4,3,6,463.1,7.4,548.7,668.1,7,1,3,460.6,5.1,515.2,1100.7,5,4,8,310.7,5.9,471.8,624.3,8,8,2,591.5,2.4,671,1135.7,4,16,1,331.7,1.4,405.9,197.6,5,9,3,417.3,5.8,424.4,589.4
2,2,0,2,2,1,1,4,0,0,2,0,1,7,1,1,1,0,0,5,3,5,554.1,7.5,618.1,896,2,5,6,322.4,4.3,347.8,952.4,6,2,7,297.7,0.9,346.3,1466,1,5,7,277.7,2.1,320.8,900.1,4,3,5,320.2,7.7,342.5,780.6,2,7,4,396,8.9,567.5,565.7,5,11,5,449.5,7,641.8,760.2,5,9,5,527.3,1.5,594.9,1044.8,2,18,3,361.4,0.4,462.1,391.1,16,4,1,682.2,10,592.1,486.9
2,2,2,2,2,1,2,2,0,0,4,0,0,11,3,1,0,0,1,4,1,6,464.7,8.6,557.6,935.1,5,5,7,318,6.6,454.2,786.8,5,10,4,404.3,1.4,539.3,1347.3,1,12,4,244.7,0.5,338.1,347.7,4,7,6,402.9,8.3,427.3,790.8,9,5,4,606.8,9.7,647.2,1047.5,5,7,2,568.6,8.6,649.7,866.7,2,16,3,448.8,2.4,528,954.8,2,11,7,298.7,0.2,268,352.3,9,3,3,563.2,11.4,577.8,419
1,1,2,2,2,1,1,9,1,0,3,0,2,5,1,1,1,0,0,14,6,3,646.1,7.9,668.2,1030.3,11,1,1,451.8,9.6,580.2,620.4,4,10,3,451.8,0.4,513.4,1164.7,1,18,7,297.1,1.3,403.2,826.2,4,10,4,505.7,8.3,536,586.2,3,3,6,365.4,8.8,469.1,825.9,5,5,8,498.5,7.2,529.8,638.8,2,7,7,359.8,0.9,396.4,1298.1,0,11,6,277.5,1.1,304.5,644.2,8,7,7,553,6.9,414.7,418.6
2,2,2,2,2,2,1,1,0,0,0,0,1,8,1,1,3,0,0,7,5,5,423.7,4,435.2,525.9,2,7,8,381.7,8.1,440,902.6,4,3,11,357.2,1,390.8,937.3,1,6,6,257.2,0.8,298.7,693.8,4,4,11,491.7,6.3,552.4,813.4,9,6,5,493.4,7.7,573.8,1008,12,7,1,515.7,5,486.5,395,11,12,4,590.8,1.8,651.2,1402.8,5,18,5,456.4,1,485.4,481.8,4,6,3,572.8,9.9,593.7,575.3
2,2,2,2,2,2,1,1,0,0,0,0,1,8,1,1,3,0,0,7,5,5,423.7,4,435.2,525.9,2,7,8,381.7,8.1,440,902.6,4,3,11,357.2,1,390.8,937.3,1,6,6,257.2,0.8,298.7,693.8,4,4,11,491.7,6.3,552.4,813.4,9,6,5,493.4,7.7,573.8,1008,12,7,1,515.7,5,486.5,395,11,12,4,590.8,1.8,651.2,1402.8,5,18,5,456.4,1,485.4,481.8,4,6,3,572.8,9.9,593.7,575.3
2,1,0,2,2,2,1,3,0,0,0,0,2,11,3,1,3,0,0,5,4,8,485.2,8,509.2,869.7,1,3,8,368.2,6.8,477.2,513.3,7,5,8,479.3,1.2,425.2,876.8,0,10,8,228.6,1.1,276.5,707.8,4,8,6,446.4,5.8,428.2,684,13,5,3,705.3,10.1,671.5,1053.5,9,12,1,460.6,6.7,606.7,514.7,8,8,4,396,0.4,404,786.4,1,14,3,313.1,0.9,361.7,450.2,7,6,6,391,7.3,467.6,865.6
2,1,0,2,2,2,1,3,0,0,0,0,2,11,3,1,3,0,0,5,4,8,485.2,8,509.2,869.7,1,3,8,368.2,6.8,477.2,513.3,7,5,8,479.3,1.2,425.2,876.8,0,10,8,228.6,1.1,276.5,707.8,4,8,6,446.4,5.8,428.2,684,13,5,3,705.3,10.1,671.5,1053.5,9,12,1,460.6,6.7,606.7,514.7,8,8,4,396,0.4,404,786.4,1,14,3,313.1,0.9,361.7,450.2,7,6,6,391,7.3,467.6,865.6
2,1,0,2,2,2,1,3,0,0,0,0,2,11,3,1,3,0,0,5,4,8,485.2,8,509.2,869.7,1,3,8,368.2,6.8,477.2,513.3,7,5,8,479.3,1.2,425.2,876.8,0,10,8,228.6,1.1,276.5,707.8,4,8,6,446.4,5.8,428.2,684,13,5,3,705.3,10.1,671.5,1053.5,9,12,1,460.6,6.7,606.7,514.7,8,8,4,396,0.4,404,786.4,1,14,3,313.1,0.9,361.7,450.2,7,6,6,391,7.3,467.6,865.6
2,2,2,2,0,2,2,1,0,0,1,0,0,8,1,0,3,0,2,5,1,4,385.8,7.9,510.6,704.8,1,8,2,284,4.3,410.7,337.4,6,6,3,365,2,465.9,702.3,0,10,5,222.8,1.1,232.2,450.4,4,5,3,446,9.5,461,337.4,3,3,4,437,7.3,471.9,971.7,2,2,3,378.8,6.5,453.2,695.1,1,5,3,349.1,1.1,332.3,782.2,1,11,4,301.8,1.4,307.9,339.6,10,3,2,508.1,10.3,469.9,144.8
2,2,2,2,0,2,2,1,0,0,0,0,0,9,1,0,3,0,1,4,3,7,478.7,7.9,575.7,777.6,3,3,8,308.3,4.5,395.3,775.3,5,4,6,471.7,1.1,460.5,885.8,0,5,7,264.5,2.5,395.2,468.7,4,5,8,408,5.7,482.2,855.6,7,1,7,437.4,9.1,547.5,1257.8,7,5,1,537.9,7.4,595.8,753.6,10,8,3,567.6,0.7,587.4,1145.4,1,19,3,343.6,0.3,387.3,408.6,11,5,2,502.9,10.7,504.1,655.3
2,2,2,2,0,2,2,0,0,0,0,0,0,11,3,0,3,0,1,0,0,5,296.1,6.8,428.1,982.8,3,4,4,364.3,6.7,414.6,904.4,5,2,4,208.5,0.6,247.6,608.6,0,8,7,216.9,0.7,367.3,593,4,3,6,359.6,8.3,370,986.7,7,1,1,691.4,8.3,616,995.3,7,5,2,599.3,8.3,647,438.7,6,8,2,574.3,1.5,638.2,828.5,2,13,4,413.6,0.4,533.1,416.6,4,5,3,454.1,7.9,509.3,496.1
